date,symbole,interval,rv,n_barres,vol_annualisee_%
2026-06-10,BNP.PA,5m,0.0002166094568,101,23.36355776
2026-06-10,BTCUSDT,5m,0.0008898214181,287,47.35345788
2026-06-10,BZ=F,5m,0.001216104055,275,55.35866886
2026-06-10,CC=F,5m,0.0005000854487,97,35.4995117
2026-06-10,CL=F,5m,0.001329718207,276,57.88687142
2026-06-10,COST,5m,0.0001727953775,77,20.8673034
2026-06-10,ETHUSDT,5m,0.001475825963,287,60.98427197
2026-06-10,EURUSD=X,5m,1.286619733e-05,287,5.694103728
2026-06-10,GBPUSD=X,5m,1.386073089e-05,287,5.910079683
2026-06-10,GC=F,5m,0.0005445951371,275,37.04564408
2026-06-10,GOOGL,5m,0.0002842164069,77,26.76238677
2026-06-10,HG=F,5m,0.0002994335898,275,27.46948573
2026-06-10,JPM,5m,0.0001416065915,77,18.89043702
2026-06-10,KC=F,5m,0.0001934598775,97,22.07982996
2026-06-10,KO,5m,0.0001430458903,77,18.98619613
2026-06-10,MC.PA,5m,0.0002835927514,101,26.73300831
2026-06-10,META,5m,0.0002791715673,77,26.52380722
2026-06-10,MSFT,5m,0.0002120074721,77,23.11403967
2026-06-10,NG=F,5m,0.0007961014502,275,44.79035225
2026-06-10,NVDA,5m,0.0005062536335,77,35.71777088
2026-06-10,NZDUSD=X,5m,3.720088134e-05,287,9.682263216
2026-06-10,PG,5m,0.0001396898376,77,18.76215315
2026-06-10,SAN.PA,5m,0.0004588784434,101,34.00549481
2026-06-10,SAP.DE,5m,0.0005890598361,101,38.5283115
2026-06-10,SI=F,5m,0.002227181356,275,74.91660042
2026-06-10,SIE.DE,5m,0.0002897165524,101,27.0200983
2026-06-10,SOLUSDT,5m,0.001916514783,287,69.49544771
2026-06-10,TSLA,5m,0.0006173031332,77,39.44114471
2026-06-10,TTE.PA,5m,0.0001555369688,101,19.79780699
2026-06-10,UNH,5m,0.0004110840858,77,32.18589592
2026-06-10,USDCAD=X,5m,1.05455156e-05,287,5.155065403
2026-06-10,USDCHF=X,5m,2.572619719e-05,287,8.051708944
2026-06-10,USDJPY=X,5m,2.687564337e-06,287,2.602433886
2026-06-10,V,5m,0.0001474090454,77,19.27357763
2026-06-10,XOM,5m,0.0001625236593,77,20.23757944
2026-06-10,XRPUSDT,5m,0.001325311628,287,57.79087561
2026-06-10,ZW=F,5m,0.0002762330121,207,26.38384336
2026-06-10,^FCHI,5m,7.983041895e-05,101,14.18353467
2026-06-10,^GDAXI,5m,0.0001004508661,101,15.91025401
2026-06-10,^GSPC,5m,0.0001142747122,77,16.96974587
2026-06-10,^HSI,5m,0.0001273238814,69,17.91245883
2026-06-10,^KS11,5m,0.001012747526,71,50.51854874
2026-06-10,^N225,5m,0.0002037474341,67,22.65929244
2026-06-10,^NDX,5m,0.000317332194,77,28.27856306
2026-06-10,^STOXX50E,5m,0.0001024472895,101,16.06758132
2026-06-11,005930.KS,5m,0.001839659957,71,68.08776022
2026-06-11,0700.HK,5m,0.0004194427693,66,32.51147149
2026-06-11,2330.TW,5m,0.0002643237373,52,25.80883217
2026-06-11,6758.T,5m,0.0002769427829,64,26.41771778
2026-06-11,7203.T,5m,0.000252480715,64,25.2240243
2026-06-11,9984.T,5m,0.002537496923,64,79.96556912
2026-06-11,9988.HK,5m,0.0006889682383,66,41.66773285
2026-06-11,AAPL,5m,0.0003040228833,77,27.67919193
2026-06-11,AIR.PA,5m,0.0003198556045,101,28.39077532
2026-06-11,AMZN,5m,0.0003518968013,77,29.77885053
2026-06-11,ASML.AS,5m,0.0008279702217,101,45.67805774
2026-06-11,AUDUSD=X,5m,4.216755163e-05,287,10.30835729
2026-06-11,BNBUSDT,5m,0.0004376358684,287,33.20907088
2026-06-11,BNP.PA,5m,0.0001707337361,101,20.74244477
2026-06-11,BTCUSDT,5m,0.0005698885197,287,37.89616167
2026-06-11,BZ=F,5m,0.002130293939,275,73.26896155
2026-06-11,CC=F,5m,0.0004943383356,98,35.29493739
2026-06-11,CL=F,5m,0.002219222891,275,74.78262957
2026-06-11,COST,5m,0.0001361709331,77,18.52432863
2026-06-11,ETHUSDT,5m,0.001070792074,287,51.94608768
2026-06-11,EURUSD=X,5m,2.245002688e-05,287,7.521573488
2026-06-11,GBPUSD=X,5m,2.810782662e-05,287,8.416158451
2026-06-11,GC=F,5m,0.0005997149012,275,38.87520483
2026-06-11,GOOGL,5m,0.0006075998334,77,39.12993202
2026-06-11,HG=F,5m,0.0003921171685,275,31.43461889
2026-06-11,JPM,5m,0.0002075400192,77,22.8692118
2026-06-11,KC=F,5m,0.0006062230943,98,39.08557531
2026-06-11,KO,5m,0.0001017005721,77,16.00891757
2026-06-11,MC.PA,5m,0.00132446324,101,57.77237546
2026-06-11,META,5m,0.000461003635,77,34.08414822
2026-06-11,MSFT,5m,0.0004115070903,77,32.20245126
2026-06-11,NG=F,5m,0.000580034664,274,38.23202
2026-06-11,NVDA,5m,0.0006288314992,77,39.80773013
2026-06-11,NZDUSD=X,5m,6.961230736e-05,287,13.24473535
2026-06-11,PG,5m,0.0001241058062,77,17.68464395
2026-06-11,SAN.PA,5m,0.000140278724,101,18.80165909
2026-06-11,SAP.DE,5m,0.0004777902012,101,34.69915427
2026-06-11,SI=F,5m,0.00213521406,275,73.35352364
2026-06-11,SIE.DE,5m,0.0002487681653,101,25.03788682
2026-06-11,SOLUSDT,5m,0.001225921451,287,55.58167015
2026-06-11,TSLA,5m,0.000715677044,77,42.46770715
2026-06-11,TTE.PA,5m,0.0001535320867,101,19.66979559
2026-06-11,UNH,5m,0.0001883474449,77,21.78613231
2026-06-11,USDCAD=X,5m,1.489625481e-05,287,6.126872133
2026-06-11,USDCHF=X,5m,3.299176084e-05,287,9.118072017
2026-06-11,USDJPY=X,5m,9.57315107e-06,287,4.91165356
2026-06-11,V,5m,0.0001343630161,77,18.40094564
2026-06-11,XOM,5m,0.0003695390499,77,30.51619907
2026-06-11,XRPUSDT,5m,0.0010133824,287,50.53438084
2026-06-11,ZW=F,5m,0.000323580784,210,28.55562249
2026-06-11,^FCHI,5m,8.911178115e-05,101,14.98538249
2026-06-11,^GDAXI,5m,7.832586667e-05,101,14.0492414
2026-06-11,^GSPC,5m,0.0002090333996,77,22.95134347
2026-06-11,^HSI,5m,8.804155192e-05,69,14.89512373
2026-06-11,^KS11,5m,0.001236330638,71,55.8171408
2026-06-11,^N225,5m,0.0004423530387,67,33.38756741
2026-06-11,^NDX,5m,0.0004681676848,77,34.34796305
2026-06-11,^STOXX50E,5m,0.0001076743706,101,16.47238337
2026-06-12,005930.KS,5m,0.001585762674,71,63.21488701
2026-06-12,0700.HK,5m,0.0002524610172,67,25.22304033
2026-06-12,2330.TW,5m,0.0001987989737,52,22.38243538
2026-06-12,6758.T,5m,0.0005052761053,64,35.68327038
2026-06-12,7203.T,5m,0.0001433180768,64,19.00425094
2026-06-12,9984.T,5m,0.001937943077,64,69.8828774
2026-06-12,9988.HK,5m,0.0003144192941,66,28.14847458
2026-06-12,AAPL,5m,0.000178824178,77,21.22821068
2026-06-12,AIR.PA,5m,0.0003509419239,101,29.7384204
2026-06-12,AMZN,5m,0.0003536651937,77,29.85358083
2026-06-12,ASML.AS,5m,0.0007202813606,101,42.60409638
2026-06-12,AUDUSD=X,5m,3.002317518e-05,257,8.698183801
2026-06-12,BNBUSDT,5m,0.0003667686751,287,30.40159636
2026-06-12,BNP.PA,5m,0.0002210748514,101,23.60314863
2026-06-12,BTCUSDT,5m,0.0004176020011,287,32.44005306
2026-06-12,BZ=F,5m,0.0009760578407,251,49.59501748
2026-06-12,CC=F,5m,0.00118484734,98,54.64261428
2026-06-12,CL=F,5m,0.001075956846,251,52.07121328
2026-06-12,COST,5m,0.000134510418,77,18.41103618
2026-06-12,ETHUSDT,5m,0.0006290981509,287,39.81616933
2026-06-12,EURUSD=X,5m,1.031810215e-05,257,5.099178113
2026-06-12,GBPUSD=X,5m,1.277149764e-05,257,5.673109733
2026-06-12,GC=F,5m,0.0003079678392,251,27.85819367
2026-06-12,GOOGL,5m,0.0004236561407,77,32.674355
2026-06-12,HG=F,5m,0.0002645727621,251,25.82098682
2026-06-12,JPM,5m,0.0001207587277,77,17.44454051
2026-06-12,KC=F,5m,0.0001444896307,97,19.08176798
2026-06-12,KO,5m,8.653103453e-05,77,14.76679407
2026-06-12,MC.PA,5m,0.0004575509552,101,33.95627198
2026-06-12,META,5m,0.0004060661114,77,31.98885119
2026-06-12,MSFT,5m,0.0002289887664,77,24.02190024
2026-06-12,NG=F,5m,0.0005269787446,251,36.44154822
2026-06-12,NVDA,5m,0.0004689485951,77,34.37659756
2026-06-12,NZDUSD=X,5m,3.124762901e-05,257,8.873783021
2026-06-12,PG,5m,6.530884561e-05,77,12.82880707
2026-06-12,SAN.PA,5m,0.0001371254171,101,18.58913799
2026-06-12,SAP.DE,5m,0.0005680242095,101,37.83412491
2026-06-12,SI=F,5m,0.0009972335236,251,50.13011549
2026-06-12,SIE.DE,5m,0.0003108459821,101,27.98806665
2026-06-12,SOLUSDT,5m,0.0009318712003,287,48.45942039
2026-06-12,TSLA,5m,0.001427406926,77,59.97554046
2026-06-12,TTE.PA,5m,0.0003096367157,101,27.93357341
2026-06-12,UNH,5m,0.0001526262231,77,19.61168229
2026-06-12,USDCAD=X,5m,1.057915857e-05,253,5.163281864
2026-06-12,USDCHF=X,5m,1.655261951e-05,252,6.458529335
2026-06-12,USDJPY=X,5m,6.22883232e-06,252,3.961900737
2026-06-12,V,5m,0.0001465660272,77,19.21838673
2026-06-12,XOM,5m,0.0002035943795,77,22.65078004
2026-06-12,XRPUSDT,5m,0.0007202970862,287,42.60456146
2026-06-12,ZW=F,5m,0.0002869371175,209,26.89017546
2026-06-12,^FCHI,5m,7.982586621e-05,101,14.18313022
2026-06-12,^GDAXI,5m,9.042455397e-05,101,15.09535942
2026-06-12,^GSPC,5m,0.0001233459617,77,17.63042324
2026-06-12,^HSI,5m,5.408000181e-05,69,11.67397124
2026-06-12,^KS11,5m,0.0008211409234,71,45.48928585
2026-06-12,^N225,5m,0.0002801167908,67,26.56867164
2026-06-12,^NDX,5m,0.0002510558649,77,25.15274895
2026-06-12,^STOXX50E,5m,0.0001041938085,101,16.2039624
2026-06-13,BNBUSDT,5m,0.0001514827932,287,19.53808176
2026-06-13,BTCUSDT,5m,0.0001248948386,287,17.74077206
2026-06-13,ETHUSDT,5m,0.0001790320712,287,21.24054659
2026-06-13,SOLUSDT,5m,0.000589568984,287,38.54495868
2026-06-13,XRPUSDT,5m,0.0003209813208,287,28.44069142
2026-06-14,BNBUSDT,5m,0.0002537597686,287,25.28783535
2026-06-14,BTCUSDT,5m,0.0002953239101,287,27.28032722
2026-06-14,ETHUSDT,5m,0.0003989947723,287,31.7090969
2026-06-14,SOLUSDT,5m,0.0007706684742,287,44.06908843
2026-06-14,XRPUSDT,5m,0.0005827210057,287,38.3204506
2026-06-15,005930.KS,5m,0.0003026174296,71,27.61513937
2026-06-15,0700.HK,5m,0.0002419565485,66,24.69272165
2026-06-15,2330.TW,5m,0.0001833833877,52,21.49711927
2026-06-15,6758.T,5m,0.0002003131631,65,22.46751368
2026-06-15,7203.T,5m,0.0001300888944,65,18.10591102
2026-06-15,9984.T,5m,0.001872962354,62,68.7012746
2026-06-15,9988.HK,5m,0.0003978985462,66,31.66550705
2026-06-15,AAPL,5m,8.03637899e-05,77,14.23083801
2026-06-15,AIR.PA,5m,0.0002972316746,101,27.36829955
2026-06-15,AMZN,5m,0.0001194550076,77,17.35011871
2026-06-15,ASML.AS,5m,0.0006940894242,101,41.82230683
2026-06-15,AUDUSD=X,5m,1.526307717e-05,287,6.201850891
2026-06-15,BNBUSDT,5m,0.0004566205697,287,33.92173103
2026-06-15,BNP.PA,5m,0.0001205513197,101,17.42955323
2026-06-15,BTCUSDT,5m,0.0003882039972,287,31.27737318
2026-06-15,BZ=F,5m,0.0004858969012,265,34.99228759
2026-06-15,CC=F,5m,0.00117959345,104,54.52133062
2026-06-15,CL=F,5m,0.0005617868067,275,37.62582561
2026-06-15,COST,5m,0.0001080062962,77,16.49775337
2026-06-15,ETHUSDT,5m,0.000995931836,287,50.09738742
2026-06-15,EURUSD=X,5m,1.052019144e-05,287,5.148871956
2026-06-15,GBPUSD=X,5m,1.008241545e-05,287,5.040603826
2026-06-15,GC=F,5m,0.0001404283309,275,18.81168238
2026-06-15,GOOGL,5m,0.000155552167,77,19.79877423
2026-06-15,HG=F,5m,0.000159995131,274,20.07953511
2026-06-15,JPM,5m,0.0001244087097,77,17.70621215
2026-06-15,KC=F,5m,0.0002715489235,98,26.15919126
2026-06-15,KO,5m,6.953938829e-05,77,13.23779659
2026-06-15,MC.PA,5m,0.0003506471103,101,29.7259267
2026-06-15,META,5m,0.0001641720977,77,20.33995296
2026-06-15,MSFT,5m,0.0001318411009,77,18.22744015
2026-06-15,NG=F,5m,0.0003988607891,275,31.70377246
2026-06-15,NVDA,5m,0.0001490042675,77,19.37758381
2026-06-15,NZDUSD=X,5m,1.833492516e-05,287,6.797353265
2026-06-15,PG,5m,0.0001661371323,77,20.46131896
2026-06-15,SAN.PA,5m,0.0001310009477,101,18.16927044
2026-06-15,SAP.DE,5m,0.000309201345,101,27.91392823
2026-06-15,SI=F,5m,0.0004447553048,275,33.47810281
2026-06-15,SIE.DE,5m,0.0001408270617,101,18.8383703
2026-06-15,SOLUSDT,5m,0.001438808864,287,60.21460236
2026-06-15,TSLA,5m,0.0005415935252,77,36.94341191
2026-06-15,TTE.PA,5m,0.0002922289716,101,27.13700441
2026-06-15,UNH,5m,0.0001784548082,77,21.20627541
2026-06-15,USDCAD=X,5m,9.979837722e-06,287,5.014896914
2026-06-15,USDCHF=X,5m,1.683813754e-05,287,6.513993137
2026-06-15,USDJPY=X,5m,4.040552852e-06,287,3.190954902
2026-06-15,V,5m,9.322053832e-05,77,15.32696175
2026-06-15,XOM,5m,0.0001860724052,77,21.65415574
2026-06-15,XRPUSDT,5m,0.002145727453,287,73.53389138
2026-06-15,ZW=F,5m,0.0002621213102,206,25.70108367
2026-06-15,^FCHI,5m,3.585773628e-05,101,9.505866369
2026-06-15,^GDAXI,5m,2.739988962e-05,101,8.309495883
2026-06-15,^GSPC,5m,1.282251994e-05,77,5.684430513
2026-06-15,^HSI,5m,3.155867712e-05,69,8.91783978
2026-06-15,^KS11,5m,0.000260261846,71,25.60976087
2026-06-15,^N225,5m,0.0002891889515,67,26.99548403
2026-06-15,^NDX,5m,3.890208633e-05,77,9.901174554
2026-06-15,^STOXX50E,5m,3.363831191e-05,101,9.206983546
2026-06-16,005930.KS,5m,0.0006576019695,71,40.70819283
2026-06-16,0700.HK,5m,0.0002343173063,66,24.29978625
2026-06-16,2330.TW,5m,0.0001787752012,52,21.22530346
2026-06-16,6758.T,5m,0.000133468993,64,18.33962547
2026-06-16,7203.T,5m,9.606631341e-05,64,15.55914875
2026-06-16,9984.T,5m,0.001172753282,65,54.36302302
2026-06-16,9988.HK,5m,0.0003496895328,66,29.68530988
2026-06-16,AAPL,5m,0.0001338400688,77,18.36510205
2026-06-16,AIR.PA,5m,0.0001507098486,101,19.48817125
2026-06-16,AMZN,5m,0.0001353254266,77,18.46672887
2026-06-16,ASML.AS,5m,0.0003967126065,101,31.61828219
2026-06-16,AUDUSD=X,5m,1.604367363e-05,287,6.358463459
2026-06-16,BNBUSDT,5m,0.0004920370821,287,35.21268872
2026-06-16,BNP.PA,5m,0.0001233578504,101,17.63127287
2026-06-16,BTCUSDT,5m,0.0003640493629,287,30.28868427
2026-06-16,BZ=F,5m,0.0005896792307,263,38.54856238
2026-06-16,CC=F,5m,0.002070595504,104,72.2350377
2026-06-16,CL=F,5m,0.0008621064665,275,46.61017374
2026-06-16,COST,5m,0.0001902579068,77,21.89634502
2026-06-16,ETHUSDT,5m,0.001034635246,287,51.06153954
2026-06-16,EURUSD=X,5m,6.931821918e-06,287,4.179496529
2026-06-16,GBPUSD=X,5m,9.05781859e-06,287,4.777625231
2026-06-16,GC=F,5m,9.646926832e-05,275,15.59174641
2026-06-16,GOOGL,5m,0.0002020927042,77,22.56709141
2026-06-16,HG=F,5m,0.0001415510735,273,18.88673358
2026-06-16,JPM,5m,0.0001132092603,77,16.89045103
2026-06-16,KC=F,5m,0.001174177676,110,54.39602691
2026-06-16,KO,5m,0.0001688819861,77,20.62965354
2026-06-16,MC.PA,5m,0.0001725373875,101,20.85171975
2026-06-16,META,5m,0.0002937288873,77,27.20655796
2026-06-16,MSFT,5m,7.990089604e-05,77,14.18979415
2026-06-16,NG=F,5m,0.0008623629003,275,46.61710532
2026-06-16,NVDA,5m,0.0002224690934,77,23.67746007
2026-06-16,NZDUSD=X,5m,1.940200106e-05,287,6.992356018
2026-06-16,PG,5m,0.0001524661193,77,19.60139333
2026-06-16,SAN.PA,5m,0.0001186687397,101,17.2929241
2026-06-16,SAP.DE,5m,0.0004879250989,101,35.06524275
2026-06-16,SI=F,5m,0.0004859438479,275,34.993978
2026-06-16,SIE.DE,5m,0.0001508777648,101,19.49902478
2026-06-16,SOLUSDT,5m,0.001071481531,287,51.96280841
2026-06-16,TSLA,5m,0.0005193479584,77,36.17674467
2026-06-16,TTE.PA,5m,0.0001015035748,101,15.99340515
2026-06-16,UNH,5m,0.0001117607557,77,16.78204708
2026-06-16,USDCAD=X,5m,1.034215692e-05,287,5.105118553
2026-06-16,USDCHF=X,5m,1.466842623e-05,287,6.079838329
2026-06-16,USDJPY=X,5m,4.67226494e-06,287,3.43134196
2026-06-16,V,5m,0.0001213200497,77,17.48503718
2026-06-16,XOM,5m,0.0002063548988,77,22.80382303
2026-06-16,XRPUSDT,5m,0.0008741179118,287,46.93375265
2026-06-16,ZW=F,5m,0.0005184892407,207,36.14682402
2026-06-16,^FCHI,5m,2.379208046e-05,101,7.743128746
2026-06-16,^GDAXI,5m,3.826548623e-05,101,9.819828171
2026-06-16,^GSPC,5m,1.973860842e-05,77,7.052750756
2026-06-16,^HSI,5m,5.577985062e-05,69,11.85602056
2026-06-16,^KS11,5m,0.0003037560845,71,27.66704417
2026-06-16,^N225,5m,0.00012193325,67,17.52916969
2026-06-16,^NDX,5m,8.744058064e-05,77,14.84419965
2026-06-16,^STOXX50E,5m,2.645183401e-05,101,8.164473143
2026-06-17,005930.KS,5m,0.0004905228005,71,35.1584621
2026-06-17,0700.HK,5m,0.0001796204794,66,21.27542263
2026-06-17,2330.TW,5m,0.0001477000672,52,19.29259364
2026-06-17,6758.T,5m,0.000171603262,64,20.79519704
2026-06-17,7203.T,5m,0.000113385826,64,16.90361741
2026-06-17,9984.T,5m,0.0005489310811,66,37.19282625
2026-06-17,9988.HK,5m,0.0003026436381,66,27.61633516
2026-06-17,AAPL,5m,0.000194656505,77,22.14801103
2026-06-17,AIR.PA,5m,0.0002158065709,101,23.32021781
2026-06-17,AMZN,5m,0.000213279728,77,23.18328956
2026-06-17,ASML.AS,5m,0.0006392219033,101,40.13526126
2026-06-17,AUDUSD=X,5m,4.466835263e-05,287,10.60962999
2026-06-17,BNBUSDT,5m,0.0006620720963,287,40.84631786
2026-06-17,BNP.PA,5m,0.0001288056623,101,18.0163889
2026-06-17,BTCUSDT,5m,0.0008411045951,287,46.03893547
2026-06-17,BZ=F,5m,0.000980184816,273,49.6997559
2026-06-17,CC=F,5m,0.001905827346,104,69.30140627
2026-06-17,CL=F,5m,0.0009837391712,275,49.78978521
2026-06-17,COST,5m,8.563253537e-05,77,14.68992815
2026-06-17,ETHUSDT,5m,0.001479192379,287,61.05378608
2026-06-17,EURUSD=X,5m,3.004417212e-05,287,8.701224842
2026-06-17,GBPUSD=X,5m,3.16450971e-05,287,8.930041696
2026-06-17,GC=F,5m,0.000622054093,275,39.59262955
2026-06-17,GOOGL,5m,0.0002489996307,77,25.04953232
2026-06-17,HG=F,5m,0.0004558519613,275,33.89316956
2026-06-17,JPM,5m,0.0001513160205,77,19.52732372
2026-06-17,KC=F,5m,0.00312276246,109,88.70942114
2026-06-17,KO,5m,0.0001598183151,77,20.06843676
2026-06-17,MC.PA,5m,0.0002892105314,101,26.99649124
2026-06-17,META,5m,0.0002217512558,77,23.63922936
2026-06-17,MSFT,5m,0.0001475871903,77,19.28522023
2026-06-17,NG=F,5m,0.0009082252873,275,47.84064929
2026-06-17,NVDA,5m,0.0003922612508,77,31.44039364
2026-06-17,NZDUSD=X,5m,5.606111363e-05,287,11.88587424
2026-06-17,PG,5m,0.0001510998609,77,19.51337104
2026-06-17,SAN.PA,5m,0.0001558387272,101,19.81700261
2026-06-17,SAP.DE,5m,0.0003732821889,101,30.67036217
2026-06-17,SI=F,5m,0.001870782908,275,68.66129134
2026-06-17,SIE.DE,5m,0.0001855871112,101,21.62589929
2026-06-17,SOLUSDT,5m,0.001958490142,287,70.25236764
2026-06-17,TSLA,5m,0.0006480345438,77,40.41097686
2026-06-17,TTE.PA,5m,0.0001559856799,101,19.82634392
2026-06-17,UNH,5m,0.0002838236485,77,26.74388891
2026-06-17,USDCAD=X,5m,1.726650616e-05,287,6.596331975
2026-06-17,USDCHF=X,5m,5.449176655e-05,287,11.71832973
2026-06-17,USDJPY=X,5m,7.324490974e-06,287,4.296244553
2026-06-17,V,5m,8.731888867e-05,77,14.83386664
2026-06-17,XOM,5m,0.0001321600065,77,18.24947167
2026-06-17,XRPUSDT,5m,0.001438080266,287,60.1993544
2026-06-17,ZW=F,5m,0.0002839122036,208,26.74806073
2026-06-17,^FCHI,5m,2.62671798e-05,101,8.135926075
2026-06-17,^GDAXI,5m,3.717852662e-05,101,9.67935365
2026-06-17,^GSPC,5m,0.0001497796734,77,19.42793805
2026-06-17,^HSI,5m,4.970670427e-05,69,11.19200137
2026-06-17,^KS11,5m,0.0001533401809,71,19.65749872
2026-06-17,^N225,5m,6.652755122e-05,67,12.94795077
2026-06-17,^NDX,5m,0.000313804199,77,28.12092782
2026-06-17,^STOXX50E,5m,3.090720649e-05,101,8.825313612
2026-06-18,005930.KS,5m,0.0009539991074,71,49.03139556
2026-06-18,0700.HK,5m,0.0002777649618,66,26.45690276
2026-06-18,2330.TW,5m,0.0001734722517,52,20.90813417
2026-06-18,6758.T,5m,0.000246074808,64,24.90197816
2026-06-18,7203.T,5m,0.0001439416093,64,19.04554687
2026-06-18,9984.T,5m,0.0009143970747,64,48.00292312
2026-06-18,9988.HK,5m,0.000465666788,66,34.25609881
2026-06-18,AAPL,5m,0.0001624092656,77,20.23045598
2026-06-18,AIR.PA,5m,0.0002723862168,101,26.19948981
2026-06-18,AMZN,5m,0.000296672913,77,27.34256281
2026-06-18,ASML.AS,5m,0.0003975487742,101,31.65158623
2026-06-18,AUDUSD=X,5m,2.45033279e-05,287,7.858014145
2026-06-18,BNBUSDT,5m,0.0005502499321,287,37.23747882
2026-06-18,BNP.PA,5m,0.0001157378837,101,17.07804049
2026-06-18,BTCUSDT,5m,0.0005328712095,287,36.64471924
2026-06-18,BZ=F,5m,0.000874758305,265,46.95094172
2026-06-18,CC=F,5m,0.002355940444,104,77.05173534
2026-06-18,CL=F,5m,0.0009167391079,275,48.06435844
2026-06-18,COST,5m,6.030392548e-05,77,12.32744467
2026-06-18,ETHUSDT,5m,0.0008682145389,287,46.77500014
2026-06-18,EURUSD=X,5m,1.561580809e-05,287,6.273104206
2026-06-18,GBPUSD=X,5m,2.070582851e-05,287,7.223481698
2026-06-18,GC=F,5m,0.0001864228862,275,21.67453975
2026-06-18,GOOGL,5m,0.0002794934203,77,26.53909228
2026-06-18,HG=F,5m,0.0001503508148,273,19.46494422
2026-06-18,JPM,5m,0.0001703374316,77,20.71835726
2026-06-18,KC=F,5m,0.003530878927,110,94.32822958
2026-06-18,KO,5m,8.069340155e-05,77,14.259992
2026-06-18,MC.PA,5m,0.0002588444379,101,25.5399292
2026-06-18,META,5m,0.0003551923314,77,29.91796576
2026-06-18,MSFT,5m,0.0001822044446,77,21.42790705
2026-06-18,NG=F,5m,0.001098824636,274,52.62165032
2026-06-18,NVDA,5m,0.0001983723981,77,22.35840878
2026-06-18,NZDUSD=X,5m,2.722986754e-05,287,8.28367468
2026-06-18,PG,5m,0.0001182147133,77,17.25981105
2026-06-18,SAN.PA,5m,0.000140002382,101,18.7831308
2026-06-18,SAP.DE,5m,0.000733506617,101,42.99344921
2026-06-18,SI=F,5m,0.0007854791374,275,44.49053187
2026-06-18,SIE.DE,5m,0.0001919646427,101,21.9943379
2026-06-18,SOLUSDT,5m,0.001231965185,287,55.71850918
2026-06-18,TSLA,5m,0.0005640859717,77,37.7027406
2026-06-18,TTE.PA,5m,0.00016594119,101,20.44924934
2026-06-18,UNH,5m,0.000162162705,77,20.21509378
2026-06-18,USDCAD=X,5m,1.104457338e-05,287,5.275635026
2026-06-18,USDCHF=X,5m,3.124295073e-05,287,8.87311872
2026-06-18,USDJPY=X,5m,1.268059231e-05,287,5.652883568
2026-06-18,V,5m,0.0001196950578,77,17.36754288
2026-06-18,XOM,5m,0.0001795385165,77,21.27056796
2026-06-18,XRPUSDT,5m,0.000780933705,287,44.36161558
2026-06-18,ZW=F,5m,0.0002506460714,208,25.13221239
2026-06-18,^FCHI,5m,4.120108114e-05,101,10.18953995
2026-06-18,^GDAXI,5m,5.043100144e-05,101,11.27324814
2026-06-18,^GSPC,5m,3.028061064e-05,77,8.735395745
2026-06-18,^HSI,5m,5.542738764e-05,69,11.81850316
2026-06-18,^KS11,5m,0.0002773903814,71,26.43905749
2026-06-18,^N225,5m,0.0001359333027,67,18.50815827
2026-06-18,^NDX,5m,7.081224365e-05,77,13.35840013
2026-06-18,^STOXX50E,5m,4.153949217e-05,101,10.23130101
2026-06-19,005930.KS,5m,0.001677207714,71,65.01202534
2026-06-19,6758.T,5m,9.719625757e-05,64,15.65038559
2026-06-19,7203.T,5m,5.57836272e-05,64,11.85642191
2026-06-19,9984.T,5m,0.001015171424,65,50.57896784
2026-06-19,AIR.PA,5m,0.0002189161879,101,23.48763065
2026-06-19,ASML.AS,5m,0.0003896908436,101,31.33721312
2026-06-19,AUDUSD=X,5m,1.64470415e-05,257,6.437899081
2026-06-19,BNBUSDT,5m,0.0003835130012,287,31.08782339
2026-06-19,BNP.PA,5m,9.471131797e-05,101,15.44902978
2026-06-19,BTCUSDT,5m,0.0003792158274,287,30.91316686
2026-06-19,ETHUSDT,5m,0.0005624876383,287,37.64928749
2026-06-19,EURUSD=X,5m,9.634736797e-06,257,4.927426989
2026-06-19,GBPUSD=X,5m,1.444864917e-05,257,6.034119316
2026-06-19,MC.PA,5m,0.0001879277245,101,21.76184426
2026-06-19,NZDUSD=X,5m,1.893825652e-05,257,6.908285347
2026-06-19,SAN.PA,5m,0.0005412504907,101,36.93171045
2026-06-19,SAP.DE,5m,0.0002476174166,101,24.97990973
2026-06-19,SIE.DE,5m,0.0001646342916,101,20.36856438
2026-06-19,SOLUSDT,5m,0.0009302915242,287,48.4183296
2026-06-19,TTE.PA,5m,0.0001067260504,101,16.39968436
2026-06-19,USDCAD=X,5m,9.670643026e-06,254,4.936600088
2026-06-19,USDCHF=X,5m,1.532795902e-05,252,6.215018642
2026-06-19,USDJPY=X,5m,4.920970238e-06,253,3.521483352
2026-06-19,XRPUSDT,5m,0.0006719308759,287,41.14931114
2026-06-19,^FCHI,5m,3.626048493e-05,101,9.559101528
2026-06-19,^GDAXI,5m,4.314439237e-05,101,10.42707384
2026-06-19,^KS11,5m,0.0009894396175,71,49.93383458
2026-06-19,^N225,5m,0.0001201014525,67,17.39700147
2026-06-19,^STOXX50E,5m,3.833611878e-05,101,9.828886983
2026-06-20,BNBUSDT,5m,0.0002141916616,287,23.23279981
2026-06-20,BTCUSDT,5m,0.0002262662976,287,23.87867396
2026-06-20,ETHUSDT,5m,0.0004169022211,287,32.4128616
